queue_id,brand_id,title,subtitle,topic_id,persona_id,engine,runtime_format_id,content_type,price_usd,priority,keywords
WQ-2026-W14-soul_repair_en_us-005,soul_repair_en_us,The Empty Chair,Learning to Live with Grief and Absence,grief,gen_x_sandwich,comparison,short_book_30,standalone,2.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-soul_repair_en_us-006,soul_repair_en_us,The Tension You Carry,A Somatic Healing Guide for Chronic Stress and Pain,somatic_healing,healthcare_rns,false_alarm,short_book_30,standalone,2.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-soul_repair_en_us-007,soul_repair_en_us,The Fear That Built You,Finding Courage When Everything Feels Uncertain,courage,first_responders,overwhelm,short_book_30,standalone,2.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-soul_repair_en_us-008,soul_repair_en_us,Small Movements,How Tiny Steps Break Through Depression — A Quick Guide,depression,gen_x_sandwich,grief,micro_book_15,micro,0.99,STRONG,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing
WQ-2026-W14-soul_repair_en_us-009,soul_repair_en_us,Not Getting Over It,A Grief Guide for People Tired of Being Told to Move On — A Quick Guide,grief,gen_x_sandwich,watcher,micro_book_15,micro,0.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-soul_repair_en_us-010,soul_repair_en_us,Reset,Vagus Nerve Exercises and Somatic Healing for Daily Calm — A Quick Guide,somatic_healing,healthcare_rns,spiral,micro_book_15,micro,0.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-soul_repair_en_us-011,soul_repair_en_us,Inherent,A Guide to Self-Worth That Doesn't Depend on Achievement,self_worth,first_responders,spiral,short_book_30,standalone,2.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-soul_repair_en_us-012,soul_repair_en_us,Already Whole,A Somatic Guide to Rebuilding Self-Worth,self_worth,first_responders,spiral,short_book_30,standalone,2.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-soul_repair_en_us-013,soul_repair_en_us,The Fear That Built You,Finding Courage When Everything Feels Uncertain,courage,gen_x_sandwich,spiral,short_book_30,standalone,2.99,VIABLE,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-soul_repair_en_us-014,soul_repair_en_us,Not Fine,A Guide to Depression for People Who Keep Saying They're Okay — A Quick Guide,depression,gen_x_sandwich,spiral,micro_book_20,format_variation,0.99,STRONG,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing
WQ-2026-W14-soul_repair_en_us-015,soul_repair_en_us,Love After Loss,How to Carry Grief Without Being Crushed by It,grief,gen_x_sandwich,spiral,extended_book_2h,format_variation,9.99,STRONG,grief recovery book; coping with loss; grief healing guide; losing loved one; grief companion; complicated grief; bereavement self help
WQ-2026-W14-stabilizer_en_us-001,stabilizer_en_us,The Recovery Road Series: Book 4,Burnout Recovery for High Achievers,burnout,corporate_managers,spiral,standard_book,series,3.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-stabilizer_en_us-002,stabilizer_en_us,The Steady Ground Collection: Book 4,Breaking the Anxiety Spiral with Body-Based Tools,anxiety,tech_finance_burnout,shame,standard_book,series,3.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-stabilizer_en_us-003,stabilizer_en_us,The Alarm Is Lying,A Nervous System Guide to Anxiety Recovery for Professionals,anxiety,corporate_managers,spiral,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-stabilizer_en_us-004,stabilizer_en_us,Empty Battery,A Nervous System Reset for Burnout and Exhaustion,burnout,tech_finance_burnout,shame,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-stabilizer_en_us-005,stabilizer_en_us,Held by the Body,"A Somatic Healing Guide for Stress, Trauma, and Anxiety",somatic_healing,corporate_managers,comparison,short_book_30,standalone,2.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-stabilizer_en_us-006,stabilizer_en_us,Safe Enough,How to Calm Anxiety and Reclaim Your Nervous System,anxiety,corporate_managers,false_alarm,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-stabilizer_en_us-007,stabilizer_en_us,The Wall,What Happens When Burnout Catches Up,burnout,tech_finance_burnout,overwhelm,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-stabilizer_en_us-008,stabilizer_en_us,Held by the Body,"A Somatic Healing Guide for Stress, Trauma, and Anxiety — A Quick Guide",somatic_healing,corporate_managers,grief,micro_book_15,micro,0.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-stabilizer_en_us-009,stabilizer_en_us,The Calm After,A Body-Based Guide to Anxiety Recovery — A Quick Guide,anxiety,corporate_managers,watcher,micro_book_15,micro,0.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-stabilizer_en_us-010,stabilizer_en_us,Hustle Hangover,A Recovery Plan for Burnout and Overwork — A Quick Guide,burnout,tech_finance_burnout,spiral,micro_book_15,micro,0.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-stabilizer_en_us-011,stabilizer_en_us,Wired for Safety,How Your Nervous System Heals Through Somatic Healing,somatic_healing,tech_finance_burnout,spiral,short_book_30,standalone,2.99,VIABLE,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-stabilizer_en_us-012,stabilizer_en_us,The Wall,What Happens When Burnout Catches Up,burnout,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-stabilizer_en_us-013,stabilizer_en_us,Unlock the Freeze,A Somatic Guide to Nervous System Reset and Trauma Release,somatic_healing,tech_finance_burnout,spiral,short_book_30,standalone,2.99,VIABLE,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-stabilizer_en_us-014,stabilizer_en_us,The Emergency That Never Comes,Breaking Free from High-Functioning Anxiety — A Quick Guide,anxiety,corporate_managers,spiral,micro_book_20,format_variation,0.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-stabilizer_en_us-015,stabilizer_en_us,Safe Enough,How to Calm Anxiety and Reclaim Your Nervous System,anxiety,corporate_managers,spiral,extended_book_2h,format_variation,9.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-still_forest_en_us-001,still_forest_en_us,The Steady Ground Collection: Book 4,Breaking the Anxiety Spiral with Body-Based Tools,anxiety,gen_x_sandwich,spiral,standard_book,series,3.99,VIABLE,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-still_forest_en_us-002,still_forest_en_us,The Quiet Mind Series: Book 4,Overthinking at Night: A Sleep-Ready Mind,overthinking,corporate_managers,shame,standard_book,series,3.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-still_forest_en_us-003,still_forest_en_us,Breath Before the Storm,Somatic Tools for Anxiety and Overwhelm,anxiety,corporate_managers,spiral,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-still_forest_en_us-004,still_forest_en_us,The Grey Season,A Somatic Approach to Depression Recovery,depression,gen_x_sandwich,shame,short_book_30,standalone,2.99,STRONG,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing
WQ-2026-W14-still_forest_en_us-005,still_forest_en_us,The Mind Won't Quit,Somatic Tools for Overthinking and Rumination,overthinking,corporate_managers,comparison,short_book_30,standalone,2.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-still_forest_en_us-006,still_forest_en_us,Thaw,"Coming Back to Life After Freeze, Shutdown, and Numbness",somatic_healing,corporate_managers,false_alarm,short_book_30,standalone,2.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-still_forest_en_us-007,still_forest_en_us,Quiet Enough,A Anxiety Recovery Guide for Overthinkers,anxiety,corporate_managers,overwhelm,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-still_forest_en_us-008,still_forest_en_us,The Flat Morning,A Guide to Getting Up When Depression Holds You Down — A Quick Guide,depression,gen_x_sandwich,grief,micro_book_15,micro,0.99,STRONG,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing
WQ-2026-W14-still_forest_en_us-009,still_forest_en_us,Quieter Than Yesterday,A Week-by-Week Guide to Reducing Overthinking — A Quick Guide,overthinking,corporate_managers,watcher,micro_book_15,micro,0.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-still_forest_en_us-010,still_forest_en_us,The Body Remembers the Way Out,Somatic Healing and Nervous System Recovery — A Quick Guide,somatic_healing,corporate_managers,spiral,micro_book_15,micro,0.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-still_forest_en_us-011,still_forest_en_us,The Panic You Survived,How to Stop Anxiety from Running Your Life,anxiety,educators,spiral,short_book_30,standalone,2.99,VIABLE,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-still_forest_en_us-012,still_forest_en_us,The Flat Morning,A Guide to Getting Up When Depression Holds You Down,depression,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,depression recovery book; feeling numb healing; low energy guide; depression self help; finding hope again; functioning depression; mood healing
WQ-2026-W14-still_forest_en_us-013,still_forest_en_us,One Thought Too Many,How to Break the Overthinking Cycle,overthinking,educators,spiral,short_book_30,standalone,2.99,VIABLE,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-still_forest_en_us-014,still_forest_en_us,Your Nervous System Is Talking,How to Listen and Heal with Somatic Healing — A Quick Guide,somatic_healing,corporate_managers,spiral,micro_book_20,format_variation,0.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-still_forest_en_us-015,still_forest_en_us,Steady Ground,Finding Calm in the Middle of Anxiety,anxiety,corporate_managers,spiral,extended_book_2h,format_variation,9.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-truth_compass_en_us-001,truth_compass_en_us,The Sacred Line Series: Book 4,Boundaries in Family Relationships,boundaries,educators,spiral,standard_book,series,3.99,VIABLE,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-truth_compass_en_us-002,truth_compass_en_us,The Enough Series: Book 4,Self-Worth Beyond Achievement,self_worth,millennial_women_professionals,shame,standard_book,series,3.99,STRONG,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-truth_compass_en_us-003,truth_compass_en_us,The Open Door Problem,Why Boundaries Feel Impossible and How to Start,boundaries,millennial_women_professionals,spiral,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-truth_compass_en_us-004,truth_compass_en_us,The Credential Trap,When No Amount of Proof Defeats Imposter Syndrome,imposter_syndrome,gen_z_professionals,shame,short_book_30,standalone,2.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-truth_compass_en_us-005,truth_compass_en_us,Before the Grade,Rediscovering Self-Worth Beyond Performance,self_worth,gen_z_professionals,comparison,short_book_30,standalone,2.99,STRONG,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-truth_compass_en_us-006,truth_compass_en_us,The Open Door Problem,Why Boundaries Feel Impossible and How to Start,boundaries,millennial_women_professionals,false_alarm,short_book_30,standalone,2.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-truth_compass_en_us-007,truth_compass_en_us,Own Your Seat,How to Silence Imposter Syndrome and Show Up Fully,imposter_syndrome,gen_z_professionals,overwhelm,short_book_30,standalone,2.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-truth_compass_en_us-008,truth_compass_en_us,Worthy Without Proof,How to Build Unshakable Self-Worth and Confidence — A Quick Guide,self_worth,gen_z_professionals,grief,micro_book_15,micro,0.99,STRONG,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-truth_compass_en_us-009,truth_compass_en_us,The Line You Draw,How to Set Boundaries Without Guilt or Fear — A Quick Guide,boundaries,millennial_women_professionals,watcher,micro_book_15,micro,0.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-truth_compass_en_us-010,truth_compass_en_us,The Proof Was Always You,An Imposter Syndrome Recovery Guide for Young Professionals — A Quick Guide,imposter_syndrome,gen_z_professionals,spiral,micro_book_15,micro,0.99,STRONG,imposter syndrome book; feeling like fraud; self doubt recovery; imposter syndrome women; imposter syndrome work; confidence building; worthy enough
WQ-2026-W14-truth_compass_en_us-011,truth_compass_en_us,Paycheck to Paycheck,A Calm Guide to Surviving Financial Stress,financial_stress,educators,spiral,short_book_30,standalone,2.99,VIABLE,financial stress book; money worry relief; financial wellness guide; money anxiety recovery; financial peace; money shame healing; financial self help
WQ-2026-W14-truth_compass_en_us-012,truth_compass_en_us,Broke and Breathing,A Somatic Guide to Financial Stress Recovery,financial_stress,educators,spiral,short_book_30,standalone,2.99,VIABLE,financial stress book; money worry relief; financial wellness guide; money anxiety recovery; financial peace; money shame healing; financial self help
WQ-2026-W14-truth_compass_en_us-013,truth_compass_en_us,The Budget Spiral,How Financial Stress Controls Your Life and How to Take It Back,financial_stress,educators,spiral,short_book_30,standalone,2.99,VIABLE,financial stress book; money worry relief; financial wellness guide; money anxiety recovery; financial peace; money shame healing; financial self help
WQ-2026-W14-truth_compass_en_us-014,truth_compass_en_us,The Measuring Stops Here,Breaking Free from the Self-Worth Deficit — A Quick Guide,self_worth,gen_z_professionals,spiral,micro_book_20,format_variation,0.99,STRONG,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-truth_compass_en_us-015,truth_compass_en_us,The Fence You Build,A Body-Based Guide to Healthy Boundaries,boundaries,millennial_women_professionals,spiral,extended_book_2h,format_variation,9.99,STRONG,setting boundaries book; how say no; people pleasing recovery; boundaries without guilt; codependency healing; toxic relationship boundaries; healthy boundaries
WQ-2026-W14-vitality_path_en_us-001,vitality_path_en_us,The Recovery Road Series: Book 4,Burnout Recovery for High Achievers,burnout,working_parents,spiral,standard_book,series,3.99,VIABLE,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-vitality_path_en_us-002,vitality_path_en_us,The Body Knows Series: Book 4,The Polyvagal Approach to Safety,somatic_healing,healthcare_rns,shame,standard_book,series,3.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-vitality_path_en_us-003,vitality_path_en_us,Empty Battery,A Nervous System Reset for Burnout and Exhaustion,burnout,first_responders,spiral,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-vitality_path_en_us-004,vitality_path_en_us,The Other Side of Fear,What Happens When You Choose Courage,courage,first_responders,shame,short_book_30,standalone,2.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-vitality_path_en_us-005,vitality_path_en_us,Held by the Body,"A Somatic Healing Guide for Stress, Trauma, and Anxiety",somatic_healing,healthcare_rns,comparison,short_book_30,standalone,2.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-vitality_path_en_us-006,vitality_path_en_us,"Not Lazy, Depleted",Understanding Burnout and Reclaiming Your Life,burnout,first_responders,false_alarm,short_book_30,standalone,2.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-vitality_path_en_us-007,vitality_path_en_us,Jump Scared,A Guide to Building Courage and Facing the Unknown,courage,first_responders,overwhelm,short_book_30,standalone,2.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-vitality_path_en_us-008,vitality_path_en_us,The Body Remembers the Way Out,Somatic Healing and Nervous System Recovery — A Quick Guide,somatic_healing,healthcare_rns,grief,micro_book_15,micro,0.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-vitality_path_en_us-009,vitality_path_en_us,Running on Fumes,A Recovery Guide for Burnout and Work Exhaustion — A Quick Guide,burnout,first_responders,watcher,micro_book_15,micro,0.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-vitality_path_en_us-010,vitality_path_en_us,The Raised Hand,A Guide to Courage for People Who Stay Silent — A Quick Guide,courage,first_responders,spiral,micro_book_15,micro,0.99,STRONG,courage building book; facing fear guide; brave living; fear of change; bold decisions; risk taking self help; courage practice
WQ-2026-W14-vitality_path_en_us-011,vitality_path_en_us,The Mirror Lied,A Self-Love Guide to Healing Low Self-Esteem,self_worth,first_responders,spiral,short_book_30,standalone,2.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-vitality_path_en_us-012,vitality_path_en_us,You Were Always Enough,Rebuilding Self-Esteem and Reclaiming Your Worth,self_worth,first_responders,spiral,short_book_30,standalone,2.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-vitality_path_en_us-013,vitality_path_en_us,Not for Sale,Reclaiming Your Self-Worth from Performance Culture,self_worth,first_responders,spiral,short_book_30,standalone,2.99,VIABLE,self esteem books; self worth healing; self love guide; confidence building; feeling worthless recovery; enough self help; body neutrality
WQ-2026-W14-vitality_path_en_us-014,vitality_path_en_us,Thaw,"Coming Back to Life After Freeze, Shutdown, and Numbness — A Quick Guide",somatic_healing,healthcare_rns,spiral,micro_book_20,format_variation,0.99,STRONG,nervous system regulation book; somatic exercises; vagus nerve healing; body trauma release; polyvagal theory guide; somatic therapy self help; freeze response
WQ-2026-W14-vitality_path_en_us-015,vitality_path_en_us,Ashes to Energy,Rebuilding After Burnout and Total Depletion,burnout,first_responders,spiral,extended_book_2h,format_variation,9.99,STRONG,burnout recovery; work exhaustion healing; nervous system reset; burnout book professionals; hustle culture recovery; stress management; burnout prevention
WQ-2026-W14-zen_clarity_en_us-001,zen_clarity_en_us,The Quiet Mind Series: Book 4,Overthinking at Night: A Sleep-Ready Mind,overthinking,nyc_executives,spiral,standard_book,series,3.99,VIABLE,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-zen_clarity_en_us-002,zen_clarity_en_us,The Steady Ground Collection: Book 4,Breaking the Anxiety Spiral with Body-Based Tools,anxiety,corporate_managers,shame,standard_book,series,3.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-zen_clarity_en_us-003,zen_clarity_en_us,The Panic You Survived,How to Stop Anxiety from Running Your Life,anxiety,corporate_managers,spiral,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-zen_clarity_en_us-004,zen_clarity_en_us,The Mind Won't Quit,Somatic Tools for Overthinking and Rumination,overthinking,corporate_managers,shame,short_book_30,standalone,2.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-zen_clarity_en_us-005,zen_clarity_en_us,Permission to Rest,How to Calm Racing Thoughts and Finally Sleep,sleep_anxiety,corporate_managers,comparison,short_book_30,standalone,2.99,STRONG,insomnia self help; racing thoughts night; sleep anxiety relief; cant sleep book; 3am anxiety; calm mind sleep; bedtime anxiety
WQ-2026-W14-zen_clarity_en_us-006,zen_clarity_en_us,False Alarm,When Your Nervous System Lies About Danger,anxiety,corporate_managers,false_alarm,short_book_30,standalone,2.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-zen_clarity_en_us-007,zen_clarity_en_us,The Replay Button,How to Stop Overthinking from Hijacking Your Day,overthinking,corporate_managers,overwhelm,short_book_30,standalone,2.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-zen_clarity_en_us-008,zen_clarity_en_us,Permission to Rest,How to Calm Racing Thoughts and Finally Sleep — A Quick Guide,sleep_anxiety,corporate_managers,grief,micro_book_15,micro,0.99,STRONG,insomnia self help; racing thoughts night; sleep anxiety relief; cant sleep book; 3am anxiety; calm mind sleep; bedtime anxiety
WQ-2026-W14-zen_clarity_en_us-009,zen_clarity_en_us,Steady Ground,Finding Calm in the Middle of Anxiety — A Quick Guide,anxiety,corporate_managers,watcher,micro_book_15,micro,0.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
WQ-2026-W14-zen_clarity_en_us-010,zen_clarity_en_us,The Replay Button,How to Stop Overthinking from Hijacking Your Day — A Quick Guide,overthinking,corporate_managers,spiral,micro_book_15,micro,0.99,STRONG,stop overthinking book; racing thoughts relief; quiet mind guide; analysis paralysis; worry less book; mental spirals; rumination recovery
WQ-2026-W14-zen_clarity_en_us-011,zen_clarity_en_us,The Exit Plan You Don't Need,Overcoming Social Anxiety and Staying Present,social_anxiety,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,social anxiety recovery; overcoming shyness; introvert anxiety; social confidence; making friends adult; phone anxiety; social skills
WQ-2026-W14-zen_clarity_en_us-012,zen_clarity_en_us,The Script Nobody Gave You,How to Navigate Social Anxiety with Confidence,social_anxiety,corporate_managers,spiral,short_book_30,standalone,2.99,VIABLE,social anxiety recovery; overcoming shyness; introvert anxiety; social confidence; making friends adult; phone anxiety; social skills
WQ-2026-W14-zen_clarity_en_us-013,zen_clarity_en_us,The Night Shift,How Your Body Keeps You Awake and How to Stop It,sleep_anxiety,nyc_executives,spiral,short_book_30,standalone,2.99,VIABLE,insomnia self help; racing thoughts night; sleep anxiety relief; cant sleep book; 3am anxiety; calm mind sleep; bedtime anxiety
WQ-2026-W14-zen_clarity_en_us-014,zen_clarity_en_us,Brave Enough to Show Up,Overcoming Social Anxiety and Building Real Connection — A Quick Guide,social_anxiety,corporate_managers,spiral,micro_book_20,format_variation,0.99,VIABLE,social anxiety recovery; overcoming shyness; introvert anxiety; social confidence; making friends adult; phone anxiety; social skills
WQ-2026-W14-zen_clarity_en_us-015,zen_clarity_en_us,Wired for Worry,Understanding Your Anxiety Response and How to Rewire It,anxiety,corporate_managers,spiral,extended_book_2h,format_variation,9.99,STRONG,anxiety relief; nervous system regulation; calm anxiety naturally; anxiety recovery; high functioning anxiety; anxiety workbook adults; somatic anxiety
