path	verdict	evidence	confidence
atoms/tech_finance_burnout/imposter_syndrome/false_alarm/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1196 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2605 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/grief/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2839 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2018 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/grief/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1389 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/overwhelm/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 788 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/overwhelm/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2508 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/overwhelm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2884 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/overwhelm/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1604 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/shame/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 20% CJK density over 7958 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/spiral/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2329 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/spiral/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2761 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2622 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/spiral/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1468 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (manually read, confirmed untranslated English/LLM-stub debris)
atoms/tech_finance_burnout/imposter_syndrome/spiral/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 14% CJK density over 8622 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/watcher/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2110 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/watcher/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 3902 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/imposter_syndrome/watcher/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1943 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/COMPRESSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 338 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/HOOK/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 5044 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/REFLECTION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 5351 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/SCENE/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 5137 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/comparison/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2754 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/comparison/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 3127 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/comparison/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2549 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/comparison/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1788 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/comparison/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 14% CJK density over 8607 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/false_alarm/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 29% CJK density over 4572 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 761 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/grief/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2187 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 3379 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/grief/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 871 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/overwhelm/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2019 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/overwhelm/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2577 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/overwhelm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2152 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/overwhelm/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1344 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/overwhelm/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 14% CJK density over 8617 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/shame/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2795 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/shame/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2086 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/shame/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 835 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/spiral/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 32% CJK density over 4485 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/overthinking/watcher/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 28% CJK density over 4566 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/COMPRESSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1678 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/EXERCISE/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1335 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (manually read, confirmed untranslated English/LLM-stub debris)
atoms/tech_finance_burnout/self_worth/HOOK/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 4292 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/REFLECTION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 3437 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/SCENE/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2827 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/comparison/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 21% CJK density over 7882 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/false_alarm/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2579 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/false_alarm/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2931 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/false_alarm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2135 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/false_alarm/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1499 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/false_alarm/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 15% CJK density over 8629 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 886 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/grief/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2615 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/grief/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2525 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/grief/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1374 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/grief/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 17% CJK density over 8387 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/overwhelm/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2358 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/overwhelm/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 3774 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/overwhelm/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 4081 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/overwhelm/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 841 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/overwhelm/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	PARTIAL_UNTRANSLATED: only 15% CJK density over 8546 chars -- majority English/mixed-language content	HIGH (mechanical: CJK density <40%, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/spiral/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2353 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/spiral/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 3124 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/spiral/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1723 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/spiral/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1373 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/watcher/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2641 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/watcher/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 5003 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/watcher/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2973 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/self_worth/watcher/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1394 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/COMPRESSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 331 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/EXERCISE/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2374 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/HOOK/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 4755 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/SCENE/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 4608 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/comparison/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2361 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/comparison/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2207 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/comparison/TAKEAWAY/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2389 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/comparison/THREAD/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 1919 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/false_alarm/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 3605 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/grief/PERMISSION/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2663 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
atoms/tech_finance_burnout/sleep_anxiety/grief/PIVOT/locales/zh-TW/CANONICAL.txt	WRONG_REGISTER_CLEAN_SCRIPT	UNTRANSLATED_ENGLISH: 0% CJK density over 2072 chars -- file contains no Chinese text (English prose, stub placeholder, or leftover LLM meta-commentary)	HIGH (mechanical: 0% CJK density, full-corpus measured not sampled)
