atom_id	persona	topic	locale	voice_id	params_hash	char_count	r2_key	bytes	sha256	status	speakable_preview	speakable_text
EVG-ENUS-SLEE-GEN_-R-03	gen_z_professionals	sleep_anxiety	en-US	english_female	47c0b8f51c5810ab	145	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-R-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? Sleep responds to safety and routine, not to effort or willpower.
EVG-ENUS-SLEE-GEN_-SP-01	gen_z_professionals	sleep_anxiety	en-US	english_female	eecfcc75ceb07ea2	155	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-SP-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Save this. Sleep responds to safety and routine, not to effort or willpower. Use	Save this. Sleep responds to safety and routine, not to effort or willpower. Use it the next time sleep anxiety tries to disguise itself as responsibility.
EVG-ENUS-SLEE-GEN_-SP-02	gen_z_professionals	sleep_anxiety	en-US	english_female	ad6b48b7fe6e837c	115	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-SP-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Bookmark the pattern. Signal, reset, next action. Sleep responds to safety and r	Bookmark the pattern. Signal, reset, next action. Sleep responds to safety and routine, not to effort or willpower.
EVG-ENUS-SLEE-GEN_-SP-03	gen_z_professionals	sleep_anxiety	en-US	english_female	12852d0403ae1c03	163	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-SP-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The note worth keeping is this. Sleep responds to safety and routine, not to eff	The note worth keeping is this. Sleep responds to safety and routine, not to effort or willpower. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-SLEE-GEN_-SS-01	gen_z_professionals	sleep_anxiety	en-US	english_female	f53bfb36f77b47f3	234	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-SS-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	You can feel it after the third urgent chat ping. A racing mind at lights-out, a	You can feel it after the third urgent chat ping. A racing mind at lights-out, a glance at the clock. And the dread of tomorrow arriving too soon. The post can start there because the body noticed the pattern before your calendar did.
EVG-ENUS-SLEE-GEN_-SS-02	gen_z_professionals	sleep_anxiety	en-US	english_female	82f398d8fae4a7af	210	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-SS-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	This is the moment where Gen Zee professionals often look fine from the outside 	This is the moment where Gen Zee professionals often look fine from the outside while carrying a racing mind at lights-out, a glance at the clock. And the dread of tomorrow arriving too soon inside the workday.
EVG-ENUS-SLEE-GEN_-SS-03	gen_z_professionals	sleep_anxiety	en-US	english_female	1f64abb40f199a64	189	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-SS-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The signal is small but specific. A racing mind at lights-out, a glance at the c	The signal is small but specific. A racing mind at lights-out, a glance at the clock. And the dread of tomorrow arriving too soon. That is enough information to pause before pushing harder.
EVG-ENUS-SLEE-GEN_-TS-01	gen_z_professionals	sleep_anxiety	en-US	english_female	fc8acb060e43777e	182	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-TS-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Try this. Get out of bed, write tomorrow's worry down on paper. And return to be	Try this. Get out of bed, write tomorrow's worry down on paper. And return to bed only when your eyes feel heavy. Keep it small enough to finish before your brain starts negotiating.
EVG-ENUS-SLEE-GEN_-TS-02	gen_z_professionals	sleep_anxiety	en-US	english_female	21cb2b2766be4937	195	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-TS-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Run the ninety-second reset. Get out of bed, write tomorrow's worry down on pape	Run the ninety-second reset. Get out of bed, write tomorrow's worry down on paper. And return to bed only when your eyes feel heavy. Then choose the next visible action, not the entire life plan.
EVG-ENUS-SLEE-GEN_-TS-03	gen_z_professionals	sleep_anxiety	en-US	english_female	7ac77d1439264e6e	188	social_media/voice_bank/20260719b/mp3/en-US/gen_z_professionals/sleep_anxiety/EVG-ENUS-SLEE-GEN_-TS-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Use this as a script for your body. Get out of bed, write tomorrow's worry down 	Use this as a script for your body. Get out of bed, write tomorrow's worry down on paper. And return to bed only when your eyes feel heavy. Repeat once, then decide from the quieter state.
EVG-ENUS-SLEE-HEAL-B-01	healthcare_rns	sleep_anxiety	en-US	english_female	1a4a9674b2bf1d64	114	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-B-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	That is the hinge. Once the signal is named, the next atom should offer one acti	That is the hinge. Once the signal is named, the next atom should offer one action instead of another explanation.
EVG-ENUS-SLEE-HEAL-B-02	healthcare_rns	sleep_anxiety	en-US	english_female	0b00344a087bbb66	128	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-B-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	From here, the post should move from recognition to relief, because recognition 	From here, the post should move from recognition to relief, because recognition without a tool can leave the reader open-looped.
EVG-ENUS-SLEE-HEAL-B-03	healthcare_rns	sleep_anxiety	en-US	english_female	975de435e2ad28d6	107	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-B-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	This is where the assembly turns practical. The body signal sets up the reset. A	This is where the assembly turns practical. The body signal sets up the reset. And the reset earns the CTA.
EVG-ENUS-SLEE-HEAL-CA-01	healthcare_rns	sleep_anxiety	en-US	english_female	2c4099a351d1a44c	60	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-CA-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Comment REST if you want the draft checklist for this reset.	Comment REST if you want the draft checklist for this reset.
EVG-ENUS-SLEE-HEAL-CA-02	healthcare_rns	sleep_anxiety	en-US	english_female	928ab59e6965af90	117	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-CA-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Save this for your next after charting with sore feet. One reread is easier than	Save this for your next after charting with sore feet. One reread is easier than reinventing the tool while stressed.
EVG-ENUS-SLEE-HEAL-CA-03	healthcare_rns	sleep_anxiety	en-US	english_female	5db36fbb75172c09	75	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-CA-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Share this with someone who is more tired of the worry than of being awake.	Share this with someone who is more tired of the worry than of being awake.
EVG-ENUS-SLEE-HEAL-HC-01	healthcare_rns	sleep_anxiety	en-US	english_female	c405477a41641c29	90	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-HC-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Healthcare nurses. Trying harder to force the sleep to come faster is not the wh	Healthcare nurses. Trying harder to force the sleep to come faster is not the whole story.
EVG-ENUS-SLEE-HEAL-HC-02	healthcare_rns	sleep_anxiety	en-US	english_female	fff482a6c419b1a5	92	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-HC-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	If a racing mind at lights-out is familiar, this sleep anxiety pattern needs a b	If a racing mind at lights-out is familiar, this sleep anxiety pattern needs a better reset.
EVG-ENUS-SLEE-HEAL-HC-03	healthcare_rns	sleep_anxiety	en-US	english_female	290d50271e1a2c23	94	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-HC-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The hidden cost of sleep anxiety is not insomnia. It is a mind running security 	The hidden cost of sleep anxiety is not insomnia. It is a mind running security checks at 2am.
EVG-ENUS-SLEE-HEAL-ME-01	healthcare_rns	sleep_anxiety	en-US	english_female	16150269c9965009	214	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-ME-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The mechanism is simple. Trying hard to sleep activates the exact alertness that	The mechanism is simple. Trying hard to sleep activates the exact alertness that sleep requires you to release. That is why a better sleep anxiety post gives the reader a concrete action, not a motivational slogan.
EVG-ENUS-SLEE-HEAL-ME-02	healthcare_rns	sleep_anxiety	en-US	english_female	1738286737eebd0d	206	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-ME-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Sleep anxiety often persists because trying hard to sleep activates the exact al	Sleep anxiety often persists because trying hard to sleep activates the exact alertness that sleep requires you to release. Pushing harder can look like progress while the underlying pattern stays the same.
EVG-ENUS-SLEE-HEAL-ME-03	healthcare_rns	sleep_anxiety	en-US	english_female	f348c368c08a3e11	225	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-ME-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Under pressure, the mind looks for the fastest way to feel in control. Trying ha	Under pressure, the mind looks for the fastest way to feel in control. Trying hard to sleep activates the exact alertness that sleep requires you to release. So the coping habit can feel productive while it drains the system.
EVG-ENUS-SLEE-HEAL-PA-01	healthcare_rns	sleep_anxiety	en-US	english_female	2415cee8b91eaca5	188	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-PA-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The cost is not just mood. When sleep anxiety becomes normal, the bed becomes a 	The cost is not just mood. When sleep anxiety becomes normal, the bed becomes a workplace for worry, the clock becomes a scoreboard. And daytime fatigue makes the next night's worry worse.
EVG-ENUS-SLEE-HEAL-PA-02	healthcare_rns	sleep_anxiety	en-US	english_female	2b194123485df46b	180	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-PA-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Trying to outrun sleep anxiety usually makes the loop more expensive. More clock	Trying to outrun sleep anxiety usually makes the loop more expensive. More clock-watching, more caffeine to cope with the last bad night. And less actual sleep pressure by bedtime.
EVG-ENUS-SLEE-HEAL-PA-03	healthcare_rns	sleep_anxiety	en-US	english_female	7f87ebe8d66fe92d	127	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-PA-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	If the pattern repeats, it quietly taxes shift recovery. You keep functioning. B	If the pattern repeats, it quietly taxes shift recovery. You keep functioning. But the margin around your attention disappears.
EVG-ENUS-SLEE-HEAL-R-01	healthcare_rns	sleep_anxiety	en-US	english_female	3816b13abf9cf64b	179	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-R-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Reframe it this way. Sleep responds to safety and routine, not to effort or will	Reframe it this way. Sleep responds to safety and routine, not to effort or willpower. The goal is not to win a debate with your nervous system. It is to give it a clearer signal.
EVG-ENUS-SLEE-HEAL-R-02	healthcare_rns	sleep_anxiety	en-US	english_female	e87e5bfcfb89a3df	153	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-R-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	A useful reframe. Your response makes sense. But it does not have to run the nex	A useful reframe. Your response makes sense. But it does not have to run the next hour. Sleep responds to safety and routine, not to effort or willpower.
EVG-ENUS-SLEE-HEAL-R-03	healthcare_rns	sleep_anxiety	en-US	english_female	47c0b8f51c5810ab	145	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-R-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? Sleep responds to safety and routine, not to effort or willpower.
EVG-ENUS-SLEE-HEAL-SP-01	healthcare_rns	sleep_anxiety	en-US	english_female	eecfcc75ceb07ea2	155	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-SP-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Save this. Sleep responds to safety and routine, not to effort or willpower. Use	Save this. Sleep responds to safety and routine, not to effort or willpower. Use it the next time sleep anxiety tries to disguise itself as responsibility.
EVG-ENUS-SLEE-HEAL-SP-02	healthcare_rns	sleep_anxiety	en-US	english_female	ad6b48b7fe6e837c	115	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-SP-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Bookmark the pattern. Signal, reset, next action. Sleep responds to safety and r	Bookmark the pattern. Signal, reset, next action. Sleep responds to safety and routine, not to effort or willpower.
EVG-ENUS-SLEE-HEAL-SP-03	healthcare_rns	sleep_anxiety	en-US	english_female	12852d0403ae1c03	163	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-SP-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The note worth keeping is this. Sleep responds to safety and routine, not to eff	The note worth keeping is this. Sleep responds to safety and routine, not to effort or willpower. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-SLEE-HEAL-SS-01	healthcare_rns	sleep_anxiety	en-US	english_female	daec731a0efed63b	231	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-SS-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	You can feel it after charting with sore feet. A racing mind at lights-out, a gl	You can feel it after charting with sore feet. A racing mind at lights-out, a glance at the clock. And the dread of tomorrow arriving too soon. The post can start there because the body noticed the pattern before your calendar did.
EVG-ENUS-SLEE-HEAL-SS-02	healthcare_rns	sleep_anxiety	en-US	english_female	becddbe78d9ce573	206	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-SS-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	This is the moment where healthcare nurses often look fine from the outside whil	This is the moment where healthcare nurses often look fine from the outside while carrying a racing mind at lights-out, a glance at the clock. And the dread of tomorrow arriving too soon inside the workday.
EVG-ENUS-SLEE-HEAL-SS-03	healthcare_rns	sleep_anxiety	en-US	english_female	1f64abb40f199a64	189	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-SS-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The signal is small but specific. A racing mind at lights-out, a glance at the c	The signal is small but specific. A racing mind at lights-out, a glance at the clock. And the dread of tomorrow arriving too soon. That is enough information to pause before pushing harder.
EVG-ENUS-SLEE-HEAL-TS-01	healthcare_rns	sleep_anxiety	en-US	english_female	fc8acb060e43777e	182	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-TS-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Try this. Get out of bed, write tomorrow's worry down on paper. And return to be	Try this. Get out of bed, write tomorrow's worry down on paper. And return to bed only when your eyes feel heavy. Keep it small enough to finish before your brain starts negotiating.
EVG-ENUS-SLEE-HEAL-TS-02	healthcare_rns	sleep_anxiety	en-US	english_female	21cb2b2766be4937	195	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-TS-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Run the ninety-second reset. Get out of bed, write tomorrow's worry down on pape	Run the ninety-second reset. Get out of bed, write tomorrow's worry down on paper. And return to bed only when your eyes feel heavy. Then choose the next visible action, not the entire life plan.
EVG-ENUS-SLEE-HEAL-TS-03	healthcare_rns	sleep_anxiety	en-US	english_female	7ac77d1439264e6e	188	social_media/voice_bank/20260719b/mp3/en-US/healthcare_rns/sleep_anxiety/EVG-ENUS-SLEE-HEAL-TS-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Use this as a script for your body. Get out of bed, write tomorrow's worry down 	Use this as a script for your body. Get out of bed, write tomorrow's worry down on paper. And return to bed only when your eyes feel heavy. Repeat once, then decide from the quieter state.
EVG-ENUS-SOCA-CORP-B-01	corporate_managers	social_anxiety	en-US	english_male	12d67b29796a0b84	114	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-B-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	That is the hinge. Once the signal is named, the next atom should offer one acti	That is the hinge. Once the signal is named, the next atom should offer one action instead of another explanation.
EVG-ENUS-SOCA-CORP-B-02	corporate_managers	social_anxiety	en-US	english_male	2fb05313c43d5271	128	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-B-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	From here, the post should move from recognition to relief, because recognition 	From here, the post should move from recognition to relief, because recognition without a tool can leave the reader open-looped.
EVG-ENUS-SOCA-CORP-B-03	corporate_managers	social_anxiety	en-US	english_male	e974c7e705a27d58	107	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-B-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	This is where the assembly turns practical. The body signal sets up the reset. A	This is where the assembly turns practical. The body signal sets up the reset. And the reset earns the CTA.
EVG-ENUS-SOCA-CORP-CA-01	corporate_managers	social_anxiety	en-US	english_male	a9ae026a93596747	61	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-CA-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Comment SPEAK if you want the draft checklist for this reset.	Comment SPEAK if you want the draft checklist for this reset.
EVG-ENUS-SOCA-CORP-CA-02	corporate_managers	social_anxiety	en-US	english_male	221aece81e7e60bd	117	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-CA-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Save this for your next between back-to-back meetings. One reread is easier than	Save this for your next between back-to-back meetings. One reread is easier than reinventing the tool while stressed.
EVG-ENUS-SOCA-CORP-CA-03	corporate_managers	social_anxiety	en-US	english_male	181349b341f69611	84	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-CA-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Share this with someone whose social anxiety looks like confidence from the outs	Share this with someone whose social anxiety looks like confidence from the outside.
EVG-ENUS-SOCA-CORP-HC-01	corporate_managers	social_anxiety	en-US	english_male	8931abd770b9ff07	95	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-HC-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Corporate managers. Assuming everyone is watching as closely as you are is not t	Corporate managers. Assuming everyone is watching as closely as you are is not the whole story.
EVG-ENUS-SOCA-CORP-HC-02	corporate_managers	social_anxiety	en-US	english_male	b67d0e0716e84e2f	85	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-HC-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	If a post-event replay is familiar, this social anxiety pattern needs a better r	If a post-event replay is familiar, this social anxiety pattern needs a better reset.
EVG-ENUS-SOCA-CORP-HC-03	corporate_managers	social_anxiety	en-US	english_male	dacd4bf5ac8723c3	108	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-HC-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The hidden cost of social anxiety is not shyness. It is a post-event replay that	The hidden cost of social anxiety is not shyness. It is a post-event replay that edits you into the villain.
EVG-ENUS-SOCA-CORP-ME-01	corporate_managers	social_anxiety	en-US	english_male	ca9719a66c4d712c	202	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-ME-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The mechanism is simple. The mind overestimates how closely other people are wat	The mechanism is simple. The mind overestimates how closely other people are watching and judging. That is why a better social anxiety post gives the reader a concrete action, not a motivational slogan.
EVG-ENUS-SOCA-CORP-ME-02	corporate_managers	social_anxiety	en-US	english_male	2cb8c951e825ff4f	194	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-ME-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Social anxiety often persists because the mind overestimates how closely other p	Social anxiety often persists because the mind overestimates how closely other people are watching and judging. Pushing harder can look like progress while the underlying pattern stays the same.
EVG-ENUS-SOCA-CORP-ME-03	corporate_managers	social_anxiety	en-US	english_male	a2cbede96fcf4dd3	212	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-ME-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Under pressure, the mind looks for the fastest way to feel in control. The mind 	Under pressure, the mind looks for the fastest way to feel in control. The mind overestimates how closely other people are watching and judging. So the coping habit can feel productive while it drains the system.
EVG-ENUS-SOCA-CORP-PA-01	corporate_managers	social_anxiety	en-US	english_male	b068d559b097b233	180	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-PA-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The cost is not just mood. When social anxiety becomes normal, you script conver	The cost is not just mood. When social anxiety becomes normal, you script conversations in advance, replay them for hours after. And start declining invitations to skip the replay.
EVG-ENUS-SOCA-CORP-PA-02	corporate_managers	social_anxiety	en-US	english_male	6db171aaa608959f	158	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-PA-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Trying to outrun social anxiety usually makes the loop more expensive. More scri	Trying to outrun social anxiety usually makes the loop more expensive. More scripting, more avoiding. And less practice at the thing that would actually help.
EVG-ENUS-SOCA-CORP-PA-03	corporate_managers	social_anxiety	en-US	english_male	05dad2a119ceabbd	125	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-PA-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	If the pattern repeats, it quietly taxes team clarity. You keep functioning. But	If the pattern repeats, it quietly taxes team clarity. You keep functioning. But the margin around your attention disappears.
EVG-ENUS-SOCA-CORP-R-01	corporate_managers	social_anxiety	en-US	english_male	2c1fe9d1f527fe31	196	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-R-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Reframe it this way. People remember how a conversation felt far less precisely 	Reframe it this way. People remember how a conversation felt far less precisely than you think they do. The goal is not to win a debate with your nervous system. It is to give it a clearer signal.
EVG-ENUS-SOCA-CORP-R-02	corporate_managers	social_anxiety	en-US	english_male	ec81bc3e34ff89df	170	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-R-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	A useful reframe. Your response makes sense. But it does not have to run the nex	A useful reframe. Your response makes sense. But it does not have to run the next hour. People remember how a conversation felt far less precisely than you think they do.
EVG-ENUS-SOCA-CORP-R-03	corporate_managers	social_anxiety	en-US	english_male	929044e64f05baf0	162	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-R-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Instead of asking, Why am I like this? Ask, What would actually help right now? 	Instead of asking, Why am I like this? Ask, What would actually help right now? People remember how a conversation felt far less precisely than you think they do.
EVG-ENUS-SOCA-CORP-SP-01	corporate_managers	social_anxiety	en-US	english_male	2f5e89f360c9e038	173	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-SP-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Save this. People remember how a conversation felt far less precisely than you t	Save this. People remember how a conversation felt far less precisely than you think they do. Use it the next time social anxiety tries to disguise itself as responsibility.
EVG-ENUS-SOCA-CORP-SP-02	corporate_managers	social_anxiety	en-US	english_male	dcbed1a1c74d693d	132	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-SP-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	Bookmark the pattern. Signal, reset, next action. People remember how a conversa	Bookmark the pattern. Signal, reset, next action. People remember how a conversation felt far less precisely than you think they do.
EVG-ENUS-SOCA-CORP-SP-03	corporate_managers	social_anxiety	en-US	english_male	903ede4203ffdba4	180	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-SP-03.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	The note worth keeping is this. People remember how a conversation felt far less	The note worth keeping is this. People remember how a conversation felt far less precisely than you think they do. Recovery gets easier when the next step is physical and specific.
EVG-ENUS-SOCA-CORP-SS-01	corporate_managers	social_anxiety	en-US	english_male	52d7b4b4ac048f93	233	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-SS-01.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	You can feel it between back-to-back meetings. A tight throat before walking in,	You can feel it between back-to-back meetings. A tight throat before walking in, a post-event replay. And the urge to over-apologize for nothing. The post can start there because the body noticed the pattern before your calendar did.
EVG-ENUS-SOCA-CORP-SS-02	corporate_managers	social_anxiety	en-US	english_male	2e95d12e3dfaa1fb	209	social_media/voice_bank/20260719b/mp3/en-US/corporate_managers/social_anxiety/EVG-ENUS-SOCA-CORP-SS-02.mp3	0		fail:<urlopen error [Errno 111] Connection refused>	This is the moment where corporate managers often look fine from the outside whi	This is the moment where corporate managers often look fine from the outside while carrying a tight throat before walking in, a post-event replay. And the urge to over-apologize for nothing inside the workday.
